,clean_word,weight
4702,prei,3.0
4703,preinan,3.0
4704,premium,2.0
4705,preseden,4.0
4706,presentasi,-3.0
4707,presiden,3.0
4708,pretel,-4.0
4709,preventif,4.0
4710,prigel,4.0
4711,prihatin,2.0
4712,prima,4.0
4713,primadona,5.0
4714,primbon,4.0
4715,primer,-4.0
4716,primitif,3.0
4717,prinsipil,-4.0
4718,probabilitas,3.0
4719,problem,-4.0
4720,prodeo,4.0
4721,produk,3.0
4722,produktif,2.0
4723,profit,4.0
4724,profitabel,4.0
4725,prominen,5.0
4726,promo,3.0
4727,promosi,3.0
4728,promote,3.0
4729,prosa,2.0
4730,prosais,-3.0
4731,prosedur,-4.0
4732,proses,1.0
4733,prospek,3.0
4734,protektor,3.0
4735,protes,-3.0
4736,proud,5.0
4737,provokasi,1.0
4738,proyeksi,3.0
4739,pseudonim,2.0
4740,puadai,4.0
4741,puaka,-3.5
4742,puas,3.0
4743,puasa,-2.0
4744,puatang,-5.0
4745,pub,-4.0
4746,publikasi,2.0
4747,pucat,-4.0
4748,pucuk,-4.0
4749,pudar,2.0
4750,puisi,-3.0
4751,puja,3.5
4752,puji,4.0
4753,pukal,3.0
4754,pukang,-3.0
4755,pukau,3.0
4756,pukul,-2.5
4757,pulak,-2.0
4758,pulang,-3.0
4759,pulas,3.5
4760,pulsa,-3.0
4761,pulut,3.0
4762,pumpun,-3.0
4763,punah,-4.0
4764,puncak,-3.0
4765,pundi,2.0
4766,pundipundi,2.0
4767,pundung,-4.0
4768,punia,4.0
4769,puntianak,-5.0
4770,puntung,-3.0
4771,punya,3.6666666666666665
4772,punya nama,5.0
4773,pupus,-5.0
4774,puput,-3.0
4775,purba,-3.0
4776,purbasangka,-3.0
4777,purna,3.0
4778,purnama,2.0
4779,puruk,-4.0
4780,purusa,3.0
4781,purwa,-2.0
4782,pusaka,4.0
4783,pusang,-5.0
4784,pusat,3.0
4785,pusing,0.0
4786,pusing keling,-5.0
4787,pusink,-3.0
4788,puspa,4.0
4789,puspamala,-3.0
4790,puspita,3.0
4791,pustaka,4.0
4792,pusu,-3.5
4793,pusung,-3.0
4794,putau,-3.0
4795,puterin,1.0
4796,putih,-4.0
4797,putih tulang,-2.0
4798,putra,3.0
4799,putus,3.3333333333333335
4800,putus akal,-5.0
4801,putus jiwa,-5.0
4802,putus kata,4.0
4803,putus napas,-4.0
4804,putus nyawa,-5.0
4805,putus tali gantung,-2.0
4806,putus usia,-3.0
4807,puyan,-4.0
4808,puyeng,-4.0
4809,qada,-2.0
4810,qadim,3.0
4811,queen,2.0
4812,quran,3.0
4813,raba,1.0
4814,rabak,-3.0
4815,raban,-4.0
4816,rabies,-4.0
4817,rabit,-3.0
4818,racik,-4.0
4819,rad,-3.0
4820,radang,-4.0
4821,radikal,-1.0
4822,radius,-4.0
4823,radu,3.0
4824,rafi,3.0
4825,ragam,0.0
4826,ragu,-3.3333333333333335
4827,raguk,-3.0
4828,raguragu,-3.0
4829,rahasia,3.0
4830,rahayu,4.0
4831,rahim,3.0
4832,rahmat,-3.0
4833,raib,-3.0
4834,raih,2.0
4835,rais,3.0
4836,raiso,-3.0
4837,raja,-3.0
4838,rajah,1.0
4839,rajalela,-4.0
4840,rajam,-4.666666666666667
4841,rajin,4.0
4842,rakaat,-4.0
4843,rakit,3.0
4844,ralip,-5.0
4845,rama,3.0
4846,ramah,5.0
4847,ramai,3.0
4848,ramal,1.0
4849,ramanda,3.0
4850,rambak,-3.0
4851,rambang,-5.0
4852,rame,2.0
4853,rampak,-5.0
4854,rampang,-3.0
4855,rampas,-4.0
4856,rampok,-5.0
4857,rampuh,3.0
4858,rampung,3.0
4859,rampus,-5.0
4860,rana,4.0
4861,ranai,-4.0
4862,ranap,-5.0
4863,rancak,5.0
4864,rancap,-4.0
4865,rancau,-3.0
4866,rancu,-4.0
4867,randek,-3.0
4868,random,-4.0
4869,randu,-4.0
4870,rang,0.0
4871,ranggah,-3.0
4872,rangkai,-4.0
4873,rangkak,-3.0
4874,rangkam,-4.0
4875,rangkap,2.0
4876,rangkul,-3.0
4877,rangkum,-3.0
4878,rangkup,-3.0
4879,rangkus,-4.0
4880,rangsang,-0.5
4881,rani,4.0
4882,rantai,-3.0
4883,rantas,-3.0
4884,rantus,-3.0
4885,ranum,5.0
4886,ranyah,-5.0
4887,rapal,1.0
4888,rapat,-2.0
4889,rapet,-2.0
4890,rapi,3.0
4891,rapun,-4.5
4892,ras,-4.0
4893,rasa,-2.0
4894,rasa hati,-2.0
4895,rasa malu,-4.0
4896,rasai,1.0
4897,rasain,-3.0
4898,rasi,-3.0
4899,rasialisme,-5.0
4900,rasio,1.0
4901,rasionalitas,-4.0
4902,rasisme,-5.0
4903,rasuk,-3.0
4904,rasuk hati,-3.0
4905,rat,-4.0
4906,rata,1.0
4907,ratap,-3.0
4908,ratna,2.0
4909,ratu,2.0
4910,raun,4.0
4911,raut,-3.0
4912,rawa,4.0
4913,rawak,-5.0
4914,rawan,-4.5
4915,rawat,0.0
4916,rawi,3.0
4917,rayah,-5.0
4918,rayap,-3.0
4919,rayau,-4.0
4920,rayu,-3.5
4921,ready,1.0
4922,reaksi,2.0
4923,reaksioner,3.0
4924,real,2.0
4925,realisasi,-3.0
4926,realistis,4.0
4927,realitas,-3.0
4928,reba,-5.0
4929,rebah,-1.0
4930,rebak,-3.0
4931,rebeh,-5.0
4932,rebet,-5.0
4933,rebut,-2.0
4934,reca,-3.0
4935,receh,-4.0
4936,recok,0.0
4937,redam,1.0
4938,redang,-4.0
4939,redik,-5.0
4940,redup,-3.0
4941,refleks,3.0
4942,refleksi,0.0
4943,refresh,2.0
4944,regenerasi,4.0
4945,regu,-3.0
4946,reguk,-3.0
4947,rejeki,4.0
4948,rejeng,-3.0
4949,reka,2.0
4950,rekam,2.0
4951,rekan,4.0
4952,reken,-3.0
4953,rekognisi,5.0
4954,rekomendasi,-3.0
4955,rekonsiliasi,4.0
4956,reksa,3.0
4957,rektifikasi,1.0
4958,rel,-4.0
4959,rela,3.0
4960,relai,-5.0
4961,relasi,3.0
4962,relevansi,2.0
4963,religi,1.0
4964,religiositas,3.0
4965,relung,-2.0
4966,rem,-4.0
4967,remaja,-2.0
4968,remang,-3.0
4969,rembas,-5.0
4970,rembes,-3.0
4971,rembet,-4.0
4972,rembuk,3.25
4973,remeh,3.6666666666666665
4974,rempak,-4.0
4975,remuk,-4.0
4976,remuk redam,-5.0
4977,renang,1.0
4978,rencah,-4.0
4979,rencana,2.3333333333333335
4980,rendah,-5.0
4981,rengeh,-3.0
4982,renggang,-3.0
4983,rengkuh,1.0
4984,rengsa,-4.5
4985,renjana,2.0
4986,renovasi,4.0
4987,rentak,-3.0
4988,rentan,-4.0
4989,rentang,3.0
4990,renti,-3.0
4991,renung,0.0
4992,renyam,-3.0
4993,renyang,-5.0
4994,renyem,-3.0
4995,reparasi,3.0
4996,reply,2.0
4997,repot,-5.0
4998,represi,-4.0
4999,reput,-3.0
5000,reputasi,2.0
5001,resah,-4.5
5002,resam,3.0
5003,resan,-5.0
5004,resap,3.0
5005,resek,-4.0
5006,resep,3.0
5007,reseptor,2.0
5008,resesi,-5.0
5009,residivis,-5.0
5010,resistan,-2.0
5011,resmi,2.0
5012,resolusi,3.0
5013,resonansi,-3.0
5014,respon,2.0
5015,respons,3.0
5016,restan,-3.0
5017,restoran,-4.0
5018,resultan,-3.0
5019,resurjensi,-5.0
5020,retak,-4.0
5021,retas,-3.0
5022,retek,-3.0
5023,revolusioner,3.0
5024,rewel,-4.0
5025,reyot,-3.0
5026,rezeki,3.0
5027,ria,-0.5
5028,riah,3.0
5029,riang,3.5
5030,riang gembira,-3.0
5031,rias,3.0
5032,riba,-3.0
5033,ribet,-4.0
5034,ribut,-1.0
5035,ricuh,3.0
5036,rida,2.0
5037,riil,4.0
5038,rilis,3.0
5039,rim,-3.0
5040,rimba,3.0
5041,rinai,1.0
5042,rincis,-4.0
5043,rincu,-4.0
5044,rinding,-3.0
5045,rindu,0.0
5046,ringan,2.0
5047,ringan kepala,2.0
5048,ringan lidah,-4.0
5049,ringan mulut,-4.0
5050,ringan tangan,4.0
5051,ringan tulang,5.0
5052,ringkas,-2.0
5053,ringkih,-4.0
5054,ringkik,-3.0
5055,ringkus,-5.0
5056,rintang,-4.0
5057,rintik,-3.0
5058,rintis,2.0
5059,rip,-5.0
5060,risa,-4.0
5061,risak,-4.0
5062,risi,-3.0
5063,risiko,-3.0
5064,riuh,-3.0
5065,riuk,-3.0
5066,riwayat,3.0
5067,rizki,4.0
5068,robek,-3.5
5069,roboh,-5.0
5070,roda,-5.0
5071,rogoh,-3.0
5072,rogok,-3.0
5073,roh,4.0
5074,roh jahat,-4.0
5075,rohaniah,2.0
5076,rokok,-3.0
5077,romantis,4.0
5078,rombak,-2.0
5079,rombeng,-3.5
5080,rombong,-4.0
5081,romong,-4.0
5082,rompak,-5.0
5083,rompeng,-4.0
5084,rompes,-4.0
5085,rompoh,-4.0
5086,rompok,-2.0
5087,rompong,-3.0
5088,rompyok,-5.0
5089,rona,-3.0
5090,ronda,3.0
5091,rongga,-3.0
5092,ronggang,-3.0
5093,rongkol,-5.0
5094,rongseng,-4.0
5095,rongsok,-3.0
5096,ronta,-3.5
5097,rontok,1.0
5098,rorod,-4.0
5099,rosak,-3.0
5100,rosok,-3.0
5101,rotan,4.0
5102,rua,-4.0
5103,ruai,-4.0
5104,ruak,-4.0
5105,ruang,-3.0
5106,ruat,-4.0
5107,rubuh,-5.0
5108,rucah,-5.0
5109,rudapaksa,-4.0
5110,rudin,-5.0
5111,rugi,-5.0
5112,ruji,3.0
5113,rukun,0.0
5114,rum,-3.0
5115,rumah,3.0
5116,rumah tangga,2.0
5117,rumbing,-4.0
5118,rumit,-5.0
5119,rumor,-5.0
5120,rumput,3.0
5121,rumung,-3.0
5122,runcing,0.0
5123,rundung,-4.0
5124,runjang,-3.0
5125,runtuh,-4.333333333333333
5126,runtun,-5.0
5127,runtut,3.0
5128,runyam,-4.0
5129,ruok,-5.0
5130,rupa,0.6666666666666665
5131,rupawan,5.0
5132,rurut,-5.0
5133,rusa,-4.0
5134,rusak,-1.0
5135,rusak binasa,-4.0
5136,rusuh,-3.5
5137,rusuk,-4.0
5138,rute,2.0
5139,ruwet,-4.0
5140,ruyup,-4.5
5141,saba,-3.0
5142,sabak,-4.0
5143,sabar,5.0
5144,sabet,-5.0
5145,sabil,-4.0
5146,sabit,-3.0
5147,sabot,-3.0
5148,sabung,-3.0
5149,sabung nyawa,-3.0
5150,sad,-4.0
5151,sadar,-0.6666666666666665
5152,sadau,-3.0
5153,sadis,-5.0
5154,sadran,-4.0
5155,sadu,3.0
5156,sadur,-3.0
5157,safa,-4.0
5158,safih,-4.0
5159,safinah,-3.0
5160,sagang,1.0
5161,sahabat,3.2
5162,sahaja,3.5
5163,sahara,-2.0
5164,sahih,-3.0
5165,sahut,1.0
5166,sains,3.0
5167,sajak,2.0
5168,sajen,-4.0
5169,saji,4.0
5170,sakar,-5.0
5171,sakat,-4.0
5172,sakelek,4.0
5173,sakit,-4.571428571428571
5174,sakit hati,-3.0
5175,sakit ingat,-4.0
5176,sakit jiwa,-4.0
5177,sakitsakitan,-4.0
5178,sakral,-2.0
5179,saksama,2.0
5180,saksi,1.0
5181,saku,-3.0
5182,salah,-4.2
5183,salah benang,-1.0
5184,salah langkah,-3.0
5185,salah tingkah,-4.0
5186,salah urat,-3.0
5187,salak,-3.0
5188,salamat,4.0
5189,salambersama,1.0
5190,salat,5.0
5191,saldo,2.0
5192,sali,3.0
5193,salim,4.0
5194,salin,3.0
5195,salut,-3.0
5196,sama,-0.25
5197,sama sekali,-3.0
5198,samad,3.0
5199,samar,-5.0
5200,samasama,-4.0
5201,sambang,3.0
5202,sambar,-3.0
5203,sambat,1.5
5204,sambel,-2.0
5205,sambit,-5.0
5206,sambung,-3.0
5207,sambung jiwa,-3.0
5208,sambung tangan,4.0
5209,sambut,2.6666666666666665
5210,sami,3.0
5211,sampah,-4.0
5212,sampean,-4.0
5213,samping,-4.0
5214,sampuk,-3.3333333333333335
5215,sampul,-3.0
5216,sampur,-3.0
5217,samseng,3.0
5218,samun,3.0
5219,sandar,-0.5
5220,sanding,-3.0
5221,sandung,-5.0
5222,sangat,3.0
5223,sange,-5.0
5224,sangga,1.0
5225,sanggah,-4.0
5226,sanggama,3.0
5227,sanggit,-4.0
5228,sanggup,-3.0
5229,sangit,-5.0
5230,sangka,3.0
5231,sangkak,-5.0
5232,sangkak hati,-4.0
5233,sangkal,-4.5
5234,sangkil,4.0
5235,sangkut,-1.3333333333333333
5236,sangkutpaut,3.0
5237,sangsi,1.0
5238,sani,3.0
5239,sanjung,3.0
5240,sano,-4.0
5241,santai,2.0
5242,santak,-3.0
5243,santap,-4.0
5244,santer,4.0
5245,santet,-4.0
5246,santir,3.0
5247,santun,3.6666666666666665
5248,sapi,-3.0
5249,sapi jantan,-3.0
5250,sapih,4.0
5251,sapit,-3.0
5252,sapu,-3.0
5253,sara,-3.0
5254,sara bara,-5.0
5255,sarak,-3.0
5256,saran,1.3333333333333333
5257,sarangan,-3.0
5258,sarap,3.0
5259,sarau,-5.0
5260,sarik,-3.0
5261,sarit,-4.0
5262,sarju,4.0
5263,saruk,4.0
5264,sarung,-3.0
5265,sasana,-3.0
5266,sastra,2.0
5267,satelit,-3.0
5268,satir,1.0
5269,satire,-3.0
5270,satria,4.0
5271,satron,-5.0
5272,satu,0.3333333333333335
5273,sauh,4.0
5274,sauk,3.0
5275,saum,-2.0
5276,saur,3.0
5277,sawala,3.0
5278,sawar,-5.0
5279,sawat,-5.0
5280,say,1.0
5281,sayang,3.0
5282,sayap,0.0
5283,sayat,-4.333333333333333
5284,sayat hati,-4.0
5285,sayid,3.0
5286,sayu,-2.5
5287,sayu rawan,-3.0
5288,sayu rayu,-3.0
5289,sayung,-4.0
5290,sayup,-3.0
5291,sebar,-3.0
5292,sebarang,-2.0
5293,sebat,2.5
5294,sebel,-5.0
5295,sebenernya,1.0
5296,sebentar,-2.0
5297,seberang,-3.0
5298,sebit,-4.0
5299,sebu,3.0
5300,sebut,3.0
5301,sedap,5.0
5302,sedat,-4.0
5303,sedeng,3.0
5304,sederhana,3.0
5305,sedi,-2.0
5306,sedia,-0.8333333333333335
5307,sedih,-4.8
5308,sedihhh,-5.0
5309,sedikit,-4.0
5310,sedikitdikitnya,-3.0
5311,sedot,-3.0
5312,sedu,-5.0
5313,seemak,3.0
5314,segar,3.5
5315,segeh,3.0
5316,segenap,2.0
5317,segera,3.0
5318,segi,-4.0
5319,segitu,-3.0
5320,segitunya,-3.0
5321,sehat,4.0
5322,seia,3.0
5323,sejati,3.0
5324,sejuk,-3.0
5325,seka,-4.0
5326,sekadar,-3.0
5327,sekah,3.0
5328,sekali,-1.0
5329,sekalikali,3.0
5330,sekam,3.0
5331,sekar,1.0
5332,sekat,-5.0
5333,sekata,3.0
5334,sekedup,-3.0
5335,seko,-3.0
5336,sekolah,3.0
5337,sekongkol,0.0
5338,sekop,-3.0
5339,seksi,-3.0
5340,seksologis,-2.0
5341,seksualitas,-5.0
5342,sekurangkurangnya,-3.0
5343,sekutu,-4.333333333333333
5344,sela,-5.0
5345,seladang,-3.0
5346,selak,-4.0
5347,selamat,4.5
5348,selang,-4.0
5349,selap,-3.0
5350,selar,-4.0
5351,selaras,3.0
5352,selawat,3.0
5353,selebaran,-3.0
5354,seleder,-5.0
5355,selekeh,-4.0
5356,selektif,-3.0
5357,selempang,-5.0
5358,selenggara,3.0
5359,selentik,-4.0
5360,selera,3.0
5361,selerang,-5.0
5362,selesa,3.0
5363,selesai,2.0
5364,selesma,-3.0
5365,seleweng,-4.5
5366,selfie,2.0
5367,selia,-4.0
5368,selidik,-3.0
5369,selinap,-5.0
5370,selingkuh,-5.0
5371,selip,-3.0
5372,selir,-4.5
5373,selisih,-4.5
5374,selitbelit,-3.0
5375,selokan,-4.0
5376,seloroh,-1.0
5377,selubung,-4.333333333333333
5378,seluk,0.0
5379,seluk beluk,-4.0
5380,selukbeluk,-4.0
5381,selulur,-2.0
5382,selundup,-3.0
5383,seluruh,-3.0
5384,selusuh,-3.0
5385,selusur,-3.0
5386,semak,-5.0
5387,semak hati,-5.0
5388,semaksemak,3.0
5389,seman,-5.0
5390,semangat,0.5
5391,semangatin,-1.0
5392,semaput,-4.0
5393,semara,4.0
5394,semarak,3.0
5395,semat,-4.0
5396,sematamata,-2.0
5397,semayam,1.0
5398,sembah,2.0
5399,sembahyang,4.666666666666667
5400,sembam,-4.0
5401,sembarang,-4.333333333333333
5402,sember,-4.0
5403,sembilu,-4.0
5404,sembir,4.0
5405,semboyan,2.0
5406,sembrono,-5.0
5407,sembuh,4.0
5408,sembul,-2.0
5409,sembunyi,2.0
5410,sembunyisembunyi,-4.0
5411,sembur,-3.0
5412,semena,-3.0
5413,semenamena,-5.0
5414,semenggah,-5.0
5415,sementung,-5.0
5416,semerbak,2.0
5417,semi,2.5
5418,semir,-5.0
5419,semok,-4.0
5420,sempelah,-4.0
5421,sempena,-3.0
5422,sempena hati,4.0
5423,sempit,-4.0
5424,semprot,-5.0
5425,sempuras,-3.0
5426,sempurna,3.0
5427,semrawut,-5.0
5428,semringah,4.0
5429,semu,3.0
5430,semua,-3.0
5431,sen,4.0
5432,senandung,4.0
5433,senang,4.5
5434,senat,-3.0
5435,senda gurau,-4.0
5436,sendal,-3.0
5437,sendat,4.0
5438,sendel,4.0
5439,sendeng,4.0
5440,sender,4.0
5441,sendi,-4.0
5442,sendiri,-3.3333333333333335
5443,sendu,-2.0
5444,senewen,-4.0
5445,sengaja,-2.0
5446,sengal,-4.0
5447,sengat,1.0
5448,senggak,-5.0
5449,senggau,-4.0
5450,senging,-5.0
5451,sengketa,-4.0
5452,sengsara,-5.0
5453,seni,1.0
5454,senior,-3.0
5455,senjang,-3.0
5456,senonoh,-5.0
5457,sensasi,-5.0
5458,sensi,-4.0
5459,sensibel,2.0
5460,sensitif,1.0
5461,senta,-5.0
5462,sentak,-5.0
5463,senteng,-5.0
5464,sentil,-5.0
5465,sentimen,-3.0
5466,sentong,-3.0
5467,sentosa,5.0
5468,sentuh,-2.1666666666666665
5469,sentuh asa,-1.0
5470,sentuk,-4.0
5471,senyampang,-4.0
5472,senyap,-3.0
5473,senyum,3.25
5474,senyumin,3.0
5475,senyur,-4.0
5476,sepada,3.0
5477,sepai,-5.0
5478,sepak,-3.0
5479,sepakat,3.5
5480,sepatu,3.0
5481,sepele,0.0
5482,sepenuh,-3.0
5483,sepi,-3.5
5484,sepit,-3.0
5485,sepuh,1.0
5486,sepuk,-5.0
5487,sera,-4.0
5488,serabutan,-5.0
5489,seraga,-3.0
5490,seragam,1.0
5491,serah,-1.5
5492,serah jiwa raga,-4.0
5493,serak,-3.5
5494,seram,-4.0
5495,serampang,-5.0
5496,serampu,-3.0
5497,seranah,-3.0
5498,serang,-3.5
5499,serap,-3.0
5500,serapah,4.0
5501,serasi,3.5
5502,serawak,-3.0
5503,serbasama,3.0
5504,serbaserbi,3.0
5505,serbu,-5.0
5506,serempak,3.0
5507,serenging,-5.0
5508,serengit,-4.0
5509,serentak,3.0
5510,serep,2.0
5511,seret,-3.0
5512,seri,4.0
5513,serik,-3.0
5514,serikat,0.0
5515,serindai,-5.0
5516,sering,3.0
5517,seringai,4.0
5518,seringing,-4.0
5519,serius,-5.0
5520,sero,3.0
5521,serobot,-1.0
5522,serong,-4.0
5523,serpih,-4.0
5524,sertamerta,3.0
5525,sertifikat,-4.0
5526,seru,4.0
5527,seruh,2.0
5528,serunda,2.0
5529,seruput,-3.0
5530,serutu,-3.0
5531,servis,3.0
5532,sesak,-3.5
5533,sesal,-4.0
5534,sesap,-3.0
5535,sesar,-3.0
5536,sesat,-4.0
5537,sesat akal,-2.0
5538,sesat pusat,-4.0
5539,sesuai,3.3333333333333335
5540,sesuai bunyi,-3.0
5541,setan,-3.5
5542,setek,-4.0
5543,seteru,-4.333333333333333
5544,setia,-1.0
5545,setip,-3.0
5546,setir,1.0
5547,setor,-3.0
5548,setrap,-3.0
5549,sewal,-5.0
5550,sewenangwenang,-5.0
5551,sewot,1.0
5552,shabushabu,-3.0
5553,shalat,4.0
5554,sharing,3.0
5555,shiawase,2.0
5556,sholat,5.0
5557,show,2.0
5558,shy,-3.0
5559,si ,-3.0
5560,si fulan,-3.0
5561,si polan,-3.0
5562,sia,-5.0
5563,sial,-5.0
5564,sian,-3.0
5565,siap,1.2
5566,siapa,-1.0
5567,siar,-3.3333333333333335
5568,siasat,-3.0
5569,siasia,-4.0
5570,siat,-4.0
5571,sibuk,1.5
5572,sidang,1.0
5573,sidik midik,-3.0
5574,sifer,-3.0
5575,sigap,4.0
5576,sigar,-3.0
5577,sigi,-3.0
5578,signifikansi,2.0
5579,sihh,-2.0
5580,sikap,1.5
5581,sikat,-5.0
5582,sikit,-3.0
5583,siklon,-4.0
5584,siksa,-5.0
5585,sikut,-5.0
5586,sila,-1.6666666666666667
5587,silah,3.0
5588,silam,-3.5
5589,silang,-4.0
5590,silang ,3.0
5591,silang selisih,1.0
5592,silang sengketa,-4.0
5593,silap,-4.0
5594,silap mata,-5.0
5595,silaturahim,4.0
5596,silih,-3.0
5597,silirsemilir,2.0
5598,silu,-5.0
5599,siluman,-5.0
5600,simak,3.0
5601,simbah,-3.6666666666666665
5602,simbok,2.0
5603,simetris,3.0
5604,simpan,0.0
5605,simpang,-4.0
5606,simpangsiur,-4.0
5607,simpat,4.0
5608,simpatik,2.0
5609,simpatisan,3.0
5610,simpel,3.0
5611,simple,3.0
5612,simpleks,3.0
5613,simplistis,3.0
5614,simpuh,3.0
5615,simpul,3.0
5616,sin,-1.0
5617,sinar,1.0
5618,sindir,-3.3333333333333335
5619,sing,5.0
5620,singgah,-2.0
5621,singgang,-4.0
5622,singgung,-3.0
5623,singkap,-0.6666666666666665
5624,singkat,-3.0
5625,singkat akal,-3.0
5626,singkil,-4.0
5627,singkir,-4.666666666666667
5628,single,3.0
5629,singsing,3.0
5630,sinkron,1.0
5631,sinkronisasi,3.0
5632,sintal,3.0
5633,sintetis,3.0
5634,sinting,-5.0
5635,sinuhun,4.0
5636,siph,2.0
5637,sipongang,-3.0
5638,sir,2.0
5639,sirah,-5.0
5640,sirap,-4.0
5641,sirap hati,-1.0
5642,sirat,-3.0
5643,sirep,-3.0
5644,sirik,-5.0
5645,sirkuler,-3.0
5646,sirna,1.0
5647,sirsiran,2.0
5648,sisa,-4.0
5649,sisalak,-4.0
5650,sisi,-4.0
5651,sisih,-3.0
5652,sistem,-4.0
5653,sistematik,-3.0
5654,sistematis,-3.0
5655,siswa,3.0
5656,sita,-5.0
5657,sitoplasma,-5.0
5658,siuman,3.0
5659,sivilisasi,-3.0
5660,size,1.0
5661,sketsa,2.0
5662,skors,-3.0
5663,slebor,-5.0
5664,slip,-5.0
5665,slow,1.0
5666,smartphone,1.0
5667,smga,1.0
5668,smpai,1.0
5669,snapback,2.0
5670,soak,-5.0
5671,soal,-2.25
5672,soal jawab,-3.0
5673,sob,2.0
5674,sobat,4.0
5675,sobek,-3.0
5676,sodok,-3.0
5677,sodor,-3.0
5678,soe,-5.0
5679,sogo,-4.0
5680,sogok,-4.5
5681,sohib,3.0
5682,sohor,4.5
5683,sokom,-4.0
5684,sokong,3.0
5685,solah,4.0
5686,solang,-3.0
5687,solat,1.0
5688,soleha,3.0
5689,solek,-1.0
5690,solid,-3.0
5691,solo,2.0
5692,solokan,-4.0
5693,solot,-4.0
5694,solusi,3.0
5695,sombong,-3.0
5696,someng,-4.0
5697,somplak,-4.0
5698,soms,-4.0
5699,songsong,-2.0
5700,sontak,-4.0
5701,sorak,-3.0
5702,sorang,-2.5
5703,sorong,1.0
5704,sorry,-4.0
5705,sosi,-5.0
5706,sosial,4.0
5707,sosialistis,3.0
5708,sosialita,5.0
5709,sotau,-4.0
5710,sotoy,-4.0
5711,spam,-3.0
5712,sparing,3.0
5713,special,4.0
5714,spektakel,-3.0
5715,spesial,4.0
5716,spesialis,4.0
5717,spesialisasi,3.0
5718,spesifikasi,3.0
5719,spion,-3.0
5720,sponsor,2.0
5721,spontan,3.0
5722,sporadis,2.0
5723,sportif,3.0
5724,sput,4.0
5725,sreg,2.0
5726,sregep,4.0
5727,sri paduka,4.0
5728,stabil,3.5
5729,stabilitas,4.0
5730,stagnan,1.0
5731,stagnasi,-5.0
5732,stalk,-4.0
5733,stalking,-4.0
5734,stamina,3.0
5735,standar,-2.0
5736,standardisasi,2.0
5737,statis,4.0
5738,statistik,1.0
5739,status,4.0
5740,stok,-3.0
5741,stop,3.0
5742,stori,-5.0
5743,streng,1.0
5744,stres,-4.0
5745,stress,-5.0
5746,struktur,3.0
5747,studi,4.0
5748,stupa,4.0
5749,suai,3.0
5750,suak,-2.0
5751,suamsuam kuku,4.0
5752,suap,-1.0
5753,suara,2.5
5754,suara halus,4.0
5755,suari,-3.0
5756,suasana,2.5
5757,suasana hati,1.0
5758,subang,-1.0
5759,sublim,3.0
5760,substansi,1.0
5761,substansial,1.0
5762,subur,2.0
5763,subversif,-4.0
5764,suci,3.0
5765,sudi,2.0
5766,sudu,-3.0
5767,sufi,4.0
5768,sugesti,2.0
5769,suguh,2.6666666666666665
5770,suka,3.5
5771,suka cita,4.0
5772,suka ganggu,-4.0
5773,suka hati,-3.0
5774,sukacita,2.5
5775,sukar,0.0
5776,sukarela,4.0
5777,sukaria,-3.0
5778,sukasuka,3.0
5779,sukat,-2.0
5780,sukses,3.0
5781,sulalah,-3.0
5782,sulam,-5.0
5783,sulfur,-3.0
5784,sulit,-5.0
5785,sulur,3.0
5786,sulut,-4.0
5787,sumarah,-4.0
5788,sumbang,-4.0
5789,sumbat,-3.6666666666666665
5790,sumber,4.0
5791,sumbing,-4.0
5792,sumbu,2.0
5793,sumpah,-2.0
5794,sumpah serapah,-5.0
5795,sumpal,-3.0
5796,sumpek,-4.0
5797,sumpit,-3.0
5798,sumringah,4.0
5799,sun,-3.0
5800,sunam,-3.0
5801,sunan,4.0
5802,sunat,-5.0
5803,sundal bolong,-5.0
5804,sunduk,-3.0
5805,sundut,-3.0
5806,sungging,5.0
5807,sunggit,-4.0
5808,sungguh,1.0
5809,sungguhpun,-3.0
5810,sungguhsungguh,2.0
5811,sungkan,-4.0
5812,sungkap,-3.0
5813,sungkawa,-3.0
5814,sungkit,-3.5
5815,suni,-4.0
5816,suntik,-3.0
5817,suntuk,1.0
5818,sunu,-2.0
5819,sunyi,-2.0
5820,super,3.0
5821,superior,4.0
5822,suplai,2.0
5823,suplemen,5.0
5824,suporter,3.0
5825,support,4.0
5826,surah,-4.0
5827,surai,-3.0
5828,suram,-5.0
5829,surat takdir,2.0
5830,surat tanah,3.0
5831,surau,2.0
5832,suri,-1.0
5833,surih,-3.0
5834,surih cakap,-5.0
5835,suruh,-2.0
5836,suruk,-5.0
5837,surup,-5.0
5838,surut,-3.5
5839,susah,0.0
5840,susah hati,-2.0
5841,susila,-3.0
5842,suspend,-3.0
5843,susu,-4.0
5844,susuh,-4.0
5845,susuk,3.0
5846,susul,-3.0
5847,susup,-2.3333333333333335
5848,susur,3.0
5849,susur tangan,-3.0
5850,susut,-1.0
5851,sutradara,-3.0
5852,suudzon,-4.0
5853,suvenir,4.0
5854,swagriya,2.0
5855,sweet,3.0
5856,syahwat,-2.0
5857,syair,-3.0
5858,syak,-3.0
5859,syarikat,3.0
5860,syedi,-4.0
5861,syedih,-5.0
5862,syg,3.0
5863,syukur,4.333333333333333
5864,syur,-3.0
5865,ta,-3.0
5866,taat,3.0
5867,tabah,5.0
5868,tabah hati,5.0
5869,tabal,-3.0
5870,tabe,3.0
5871,tablig,1.0
5872,tabrak,-3.5
5873,tabung,3.25
